beta,seed,epoch,J,h,gradient_J,gradient_h,mass_J,mass_h,instances_J,instances_h,learning_rate,cumulative_measurements,error_relative,error_J,error_h
0.4,3,38,0.8415518374420449,1.3384296279829262,0.3190576270686846,0.6134309059425822,32.16100880852341,32.716314983604384,126,130,0.10638297872340426,311296,0.1255275701640913,0.15844816255795513,0.10771358134471587
0.4,3,39,0.8462165530357443,1.3498557734405945,-0.17196007564613502,-0.28080895076765383,31.765715792086034,32.19942635469097,127,129,0.10416666666666667,319488,0.1192187870188899,0.15378344696425572,0.10009615103960368
0.4,3,40,0.8407837976152402,1.366772274888417,0.20444545198440764,-0.42440118832297274,31.95639680248587,32.44311306291169,127,129,0.1020408163265306,327680,0.11515798624930254,0.15921620238475975,0.08881848340772198
0.4,3,41,0.8490501132946914,1.3049629336041537,-0.3174265220909239,1.5823191368771405,31.99659342676513,32.58637430400448,126,130,0.1,335872,0.13680454959218646,0.15094988670530862,0.1300247109305642
0.4,3,42,0.8319632059816768,1.393055113267856,0.6692599856361534,-2.300262995378591,31.626425367736363,31.864045788331623,127,129,0.09803921568627452,344064,0.11048643904550527,0.16803679401832317,0.07129659115476272
0.4,3,43,0.896062439409671,1.408457312242194,-2.559866986180376,-0.4100681454927759,32.05398660956297,32.805451639422074,126,130,0.09615384615384615,352256,0.07682763962451471,0.10393756059032899,0.06102845850520403
0.4,3,44,0.8948390726917922,1.4575031450282034,0.049795918884538055,-1.3309077184811542,33.462857490409576,34.17639573383705,126,130,0.09433962264150944,360448,0.06291582487692114,0.10516092730820781,0.028331236647864372
0.4,3,45,0.8956494553047163,1.4077898958370594,-0.03360818772319033,1.3744719136367507,33.87705322497585,34.86465341907856,126,130,0.09259259259259259,368640,0.07724434654531785,0.10435054469528371,0.06147340277529375
0.4,4,0,0.5,0.5,,,,,,,,0,0.6201736729460423,0.5,0.6666666666666666
0.4,4,1,0.5422222208178704,0.5796384584808558,-1.0052112725319104,-1.264002297705419,19.469355173249635,16.572474569915492,138,118,0.5,8192,0.5701891352121459,0.4577777791821296,0.6135743610127627
0.4,4,2,0.6133058265763014,0.5242117411652871,-0.7216619262073191,0.37513902260609167,20.66232041351482,18.0066730850924,136,120,0.45454545454545453,16384,0.5822225611566866,0.3866941734236986,0.6505255058898086
0.4,4,3,0.69445828583714,0.5526312924134107,-0.7479010645478884,-0.1746097228684713,21.571041230118045,18.46982846342052,137,119,0.4166666666666667,24576,0.5521602908876994,0.30554171416286,0.6315791383910595
0.4,4,4,0.7589022294279867,0.6156549239690404,-1.6623730662036686,-1.0838234678042826,23.209692745977335,20.034950317469455,137,119,0.3846153846153846,32768,0.5084499365643655,0.24109777057201331,0.5895633840206397
0.4,4,5,0.7565884177526702,0.7057640038418878,0.11397495258188341,-2.959093636203896,24.80094968181783,21.76804513989073,136,120,0.35714285714285715,40960,0.46078862698485734,0.24341158224732984,0.5294906641054081
0.4,4,6,0.8459847159590983,0.6942183610712412,-1.2169371545372176,0.10477929506036687,25.33119669250286,22.725464884204015,134,122,0.3333333333333333,49152,0.45505866311698806,0.1540152840409017,0.5371877592858392
0.4,4,7,0.8440552302397969,0.784336489574107,0.06246384994583257,-1.9449484042619498,26.98438317659967,24.13730840160984,135,121,0.3125,57344,0.40629395624754827,0.1559447697602031,0.4771090069505954
0.4,4,8,0.7954767138585629,0.8474223675255725,0.634241109873391,-0.5490994816895566,27.544185343072982,25.130878603838312,133,123,0.29411764705882354,65536,0.37934653975569865,0.2045232861414371,0.4350517549829516
0.4,4,9,0.8021593883747055,0.9373130893010222,-0.12799315178126178,-1.1477836474144296,27.03215365620249,25.024206115057453,132,124,0.2777777777777778,73728,0.3308531940675293,0.19784061162529454,0.3751246071326519
0.4,4,10,0.8904524940035566,0.9191657066133583,-1.3397630026389407,0.18357939159195114,27.803398549814055,26.225627370278733,131,125,0.2631578947368421,81920,0.32786917299153623,0.10954750599644336,0.38722286225776115
0.4,4,11,0.9493840183324244,0.9612343043984588,-0.905188213691408,-0.4307824413194296,29.411653958711597,27.570076244443495,132,124,0.25,90112,0.3001694149115872,0.05061598166757564,0.35917713040102744
0.4,4,12,1.0134674405343644,1.0246244850172888,-1.504523819747268,-0.9921654556105998,30.916489472453662,29.18133692972352,131,125,0.23809523809523808,98304,0.2637966887292179,0.013467440534364439,0.31691700998847416
0.4,4,13,0.99128927202537,0.9678252186926409,0.3747223351279704,0.6397869358808329,32.72575060117608,31.209118823455263,131,125,0.22727272727272727,106496,0.29523699718199453,0.008710727974630017,0.3547831875382394
0.4,4,14,1.0308417394851717,0.9486775188219291,-0.6986547852099387,0.22548331367750263,31.834357169565905,30.064441823667018,131,125,0.2173913043478261,114688,0.30629683498543875,0.03084173948517166,0.36754832078538063
0.4,4,15,0.95927658480245,0.9972397467747438,1.3190889311119247,-0.596732657084188,32.527181171889346,30.60167472226605,131,125,0.20833333333333334,122880,0.2797945778154316,0.04072341519754996,0.3351735021501708
0.4,4,16,0.9881350411801768,0.9669560459236276,-0.5540823624523546,0.387631370894287,31.388017072976627,29.817797761099,131,125,0.2,131072,0.29575282518979357,0.01186495881982319,0.35536263605091495
0.4,4,17,0.9562614329560702,1.0368007114772393,0.6364522090189597,-0.9297721878496803,31.761995954850946,29.99265122095743,131,125,0.1923076923076923,139264,0.25807967948800264,0.043738567043929755,0.3087995256818405
0.4,4,18,1.0222521540241782,1.022685199211592,-1.3683835920682885,0.19513284156030983,31.624865238911557,30.26060066042959,130,126,0.18518518518518517,147456,0.26505417583255486,0.02225215402417824,0.318209867192272
0.4,4,19,1.0302806650671823,1.0992408055445606,-0.17264510146875894,-1.0975011723894394,32.896739334410796,31.357176353983984,131,125,0.17857142857142858,155648,0.22293486500803053,0.0302806650671823,0.2671727963036263
0.4,4,20,0.9486337133652523,1.1374347223086567,3.7216843338408223,-1.1606532655204775,33.65697136690831,32.498291434573375,130,126,0.1724137931034483,163840,0.20312336228171515,0.05136628663474774,0.24171018512756218
0.4,4,21,0.9316784077264997,1.1384413892442797,0.3906502419168607,-0.015462404131170476,32.25208397265602,31.41960519453841,129,127,0.16666666666666666,172032,0.20410590688500824,0.06832159227350032,0.24103907383714684
0.4,4,22,0.9751900504930057,1.136511932331411,-1.0359251909849738,0.030624340121054104,31.91268051034307,31.11432956299097,129,127,0.16129032258064516,180224,0.20209602358359968,0.024809949506994333,0.242325378445726
0.4,4,23,1.0010501123702897,1.0713295827418952,-0.6355368806961343,1.0679476156746268,32.79370304392053,31.912787574277083,129,127,0.15625,188416,0.23778427803900679,0.0010501123702897353,0.2857802781720699
0.4,4,24,1.039030550226193,1.1436070811222863,-0.9625762170200114,-1.2212006126350878,32.822271006583996,31.56333891118381,130,126,0.15151515151515152,196608,0.19887320775357273,0.03903055022619295,0.23759527925180915
0.4,4,25,1.019362480087652,1.1793298382756374,0.5135726474575804,-0.621861756525537,34.193998204917605,33.253239191049765,129,127,0.14705882352941177,204800,0.17819976539350316,0.019362480087651956,0.2137801078162417
0.4,4,26,0.9665604322468453,1.1500318775491143,1.419319045960882,0.5250194562192932,34.06365710306117,33.33873546992512,129,127,0.14285714285714285,212992,0.19501155107666826,0.03343956775315471,0.2333120816339238
0.4,4,27,1.0307836417074874,1.1849808834021454,-1.775643295167832,-0.6441800758830695,32.72256929666433,31.92619302913164,129,127,0.1388888888888889,221184,0.17557350108353062,0.030783641707487375,0.21001274439856976
0.4,4,28,1.0676826640747323,1.2487747768223314,-1.0485226195876347,-1.2085115169520062,34.35159820363299,33.63966304721201,129,127,0.13513513513513511,229376,0.14432341435595528,0.06768266407473233,0.16748348211844574
0.4,4,29,1.0682793966452764,1.2823828807528026,-0.0174150433387598,-0.6538792700712481,35.66600875778007,35.240651186997795,128,128,0.13157894736842105,237568,0.12651456175925352,0.06827939664527638,0.1450780794981316
0.4,4,30,1.0588995977232032,1.2011625394795908,0.2809437373139367,1.6218077745434927,35.960798376183895,35.71464862650616,128,128,0.12820512820512822,245760,0.16895424088946714,0.05889959772320319,0.19922497368027278
0.4,4,31,1.049412632225441,1.2908006869707358,0.47594669063886696,-2.9980067327444697,35.084070338522196,34.41779480755233,129,127,0.125,253952,0.1192359790762229,0.0494126322254409,0.13946620868617612
0.4,4,32,1.014607627134076,1.2916253080782087,1.095940000316897,-0.01731044628807123,35.62674794680961,35.45179399796988,128,128,0.12195121951219513,262144,0.11586915034308128,0.01460762713407604,0.13891646128119417
0.4,4,33,1.0124947742134598,1.3721637336699912,0.06815218380740073,-1.7318983039256912,34.893918109389176,34.77380123960604,128,128,0.11904761904761904,270336,0.0712487092932319,0.012494774213459792,0.08522417755333918
0.4,4,34,0.9997829200571521,1.3682176166357183,0.4197962716579077,0.0868777126265533,35.54275100036952,35.863119772241205,127,129,0.11627906976744186,278528,0.07309981308799024,0.00021707994284791976,0.08785492224285447
0.4,4,35,1.0107006416502229,1.2787424616751584,-0.4162300324971901,2.2741159156969153,35.24080941809543,35.558903409079036,127,129,0.11363636363636363,286720,0.12287504847457563,0.010700641650222886,0.14750502554989442
0.4,4,36,0.9803023003668077,1.2824002324645176,1.05056667475483,-0.0842750389868374,34.70258951448212,34.5190559690086,128,128,0.1111111111111111,294912,0.12119616419715276,0.019697699633192345,0.1450665116903216
0.4,4,37,0.9967964370980097,1.3141014036033876,-0.5827048624399055,-0.7466259826626656,34.09655880791218,33.97977805540309,128,128,0.10869565217391305,303104,0.10313329829735679,0.003203562901990309,0.12393239759774162
0.4,4,38,1.0105203174957045,1.3252921239292006,-0.49537718683519477,-0.269293493920365,34.7105670223833,34.738860715727085,127,129,0.10638297872340426,311296,0.09708603486896832,0.010520317495704479,0.11647191738053293
0.4,4,39,0.9496141017714765,1.320439667131637,2.245246736457939,0.11925397825692303,35.09493360371179,35.162887303184164,127,129,0.10416666666666667,319488,0.10344920995362145,0.05038589822852346,0.1197068885789087
0.4,4,40,0.9482886473562004,1.2726152000212223,0.049879500555670524,1.1998202308660852,33.78504837637417,33.923684335720544,127,129,0.1020408163265306,327680,0.1293509373801367,0.05171135264379956,0.15158986665251847
0.4,4,41,0.901638916112938,1.223804730405402,1.7913496797412778,1.2495480221650008,33.35167403736488,33.23473181031067,128,128,0.1,335872,0.1626309931384263,0.098361083887062,0.18413017972973197
0.4,4,42,0.9275649042291185,1.1900175980731125,-1.0154691025345581,0.8822495994607457,31.99508803062731,31.69907332799311,128,128,0.09803921568627452,344064,0.17657940693915694,0.07243509577088147,0.20665493461792503
0.4,4,43,0.951035581042518,1.1911903602030531,-0.9373249492199202,-0.031223618947539555,32.24397825316525,31.723196850700187,129,127,0.09615384615384615,352256,0.17343667250867448,0.04896441895748205,0.20587309319796457
0.4,4,44,0.9619453110379347,1.244297528360556,-0.44406964973344404,-1.4411161151219958,32.734277037493875,32.1796477574494,129,127,0.09433962264150944,360448,0.14340036836614015,0.03805468896206532,0.17046831442629604
0.4,4,45,0.9871101303452512,1.1712150676855009,-1.0436353863130319,2.0205838727439236,33.39633236201702,33.10524617103644,128,128,0.09259259259259259,368640,0.1825171692296929,0.012889869654748809,0.21918995487633275
