epoch,circuit,blocks,depth,gates,cz_gates,estimated_duration_seconds
38,79,19,319,7087,1726,1.3508000000000009e-05
38,80,19,352,6671,1632,1.5212000000000025e-05
38,81,19,316,6792,1648,1.5276000000000025e-05
38,82,19,388,7014,1717,1.6612000000000027e-05
38,83,19,390,6190,1509,1.6908000000000025e-05
38,84,19,330,6834,1669,1.354000000000001e-05
38,85,19,330,7081,1726,1.6956000000000032e-05
38,86,19,336,6728,1628,1.410000000000001e-05
38,87,19,355,6459,1594,1.4220000000000011e-05
38,88,19,332,6799,1654,1.3364000000000008e-05
38,89,19,322,6513,1592,1.410000000000001e-05
38,90,19,357,7308,1768,1.612400000000003e-05
38,91,19,357,7120,1739,1.7868000000000033e-05
38,92,19,392,7052,1724,1.580400000000002e-05
38,93,19,357,7655,1867,1.570000000000003e-05
38,94,19,327,7077,1730,1.4140000000000012e-05
38,95,19,352,7514,1823,1.5300000000000023e-05
38,96,19,364,7340,1771,1.5124000000000015e-05
38,97,19,379,7023,1720,1.5172000000000018e-05
38,98,19,332,6652,1625,1.4236000000000012e-05
38,99,19,333,6415,1568,1.5388000000000023e-05
38,100,19,354,6689,1630,1.798000000000003e-05
38,101,19,297,6670,1631,1.2724000000000004e-05
38,102,19,325,6993,1703,1.4196000000000011e-05
38,103,19,343,7185,1740,1.553200000000002e-05
38,104,19,331,6749,1644,1.3236000000000007e-05
38,105,19,361,7055,1715,1.4140000000000012e-05
38,106,19,331,6914,1685,1.4100000000000016e-05
38,107,19,334,7100,1726,1.6884000000000037e-05
38,108,19,342,7070,1732,1.6140000000000025e-05
38,109,19,358,7054,1735,1.5004000000000016e-05
38,110,19,290,6513,1605,1.2604000000000003e-05
38,111,19,330,6846,1661,1.4444000000000013e-05
38,112,19,355,6757,1663,1.552400000000002e-05
38,113,19,400,7139,1749,1.6204000000000026e-05
38,114,19,351,6561,1603,1.4676000000000013e-05
38,115,19,376,7238,1766,1.636400000000002e-05
38,116,19,322,6849,1669,1.3236000000000007e-05
38,117,19,320,6484,1583,1.3236000000000007e-05
38,118,19,354,7305,1782,1.5316000000000024e-05
38,119,19,292,6714,1625,1.4676000000000018e-05
38,120,19,328,6801,1657,1.3292000000000006e-05
38,121,19,372,6431,1596,1.5108000000000019e-05
38,122,19,321,6846,1684,1.3740000000000009e-05
38,123,19,389,6922,1692,1.5308000000000024e-05
38,124,19,321,6496,1589,1.3268000000000004e-05
38,125,19,361,6847,1650,1.6132000000000035e-05
38,126,19,361,6786,1661,1.5076000000000016e-05
38,127,19,376,7179,1746,1.6244000000000023e-05
38,128,19,359,7967,1935,1.708400000000003e-05
38,129,19,346,7143,1744,1.4436000000000012e-05
38,130,19,425,7033,1721,1.7500000000000032e-05
38,131,19,315,6914,1705,1.3108000000000004e-05
38,132,19,399,6764,1663,1.6396000000000024e-05
38,133,19,347,6802,1662,1.569600000000003e-05
38,134,14,327,4748,1156,1.3332000000000007e-05
39,0,19,316,6679,1630,1.4316000000000012e-05
39,1,19,331,7516,1826,1.4436000000000012e-05
39,2,19,358,6747,1663,1.4620000000000014e-05
39,3,19,320,6459,1574,1.3060000000000007e-05
39,4,19,340,6950,1683,1.5028000000000016e-05
39,5,19,338,7120,1726,1.4580000000000015e-05
39,6,19,383,7232,1754,1.5884000000000023e-05
39,7,19,316,6367,1561,1.410000000000001e-05
39,8,19,351,6360,1562,1.5460000000000018e-05
39,9,19,389,6814,1656,1.690800000000003e-05
39,10,19,355,7267,1761,1.5396000000000023e-05
39,11,19,359,7670,1882,1.4620000000000014e-05
39,12,19,294,6547,1606,1.3516000000000007e-05
39,13,19,336,6704,1639,1.5188000000000021e-05
39,14,19,310,6756,1654,1.7356000000000035e-05
39,15,19,353,6439,1582,1.449200000000002e-05
39,16,19,297,5853,1444,1.426000000000002e-05
39,17,19,351,6795,1660,1.7564000000000034e-05
39,18,19,398,7185,1764,1.7036000000000028e-05
39,19,19,301,6807,1673,1.623600000000003e-05
39,20,19,348,6843,1660,1.5100000000000016e-05
39,21,19,357,7107,1728,1.426000000000002e-05
39,22,19,329,7401,1814,1.6956000000000032e-05
39,23,19,332,7023,1712,1.6052000000000025e-05
39,24,19,331,7502,1817,1.7052000000000033e-05
39,25,19,357,6060,1487,1.4212000000000014e-05
39,26,19,348,7101,1720,1.6236000000000025e-05
39,27,19,291,6221,1522,1.3716000000000009e-05
39,28,19,311,6937,1694,1.3684000000000008e-05
39,29,19,322,6844,1662,1.3068000000000006e-05
39,30,19,346,7341,1768,1.4644000000000014e-05
39,31,19,362,7143,1735,1.4340000000000017e-05
39,32,19,323,6652,1627,1.406800000000002e-05
39,33,19,353,6662,1624,1.4980000000000021e-05
39,34,19,356,6746,1644,1.647600000000003e-05
39,35,19,325,7288,1768,1.4140000000000012e-05
39,36,19,323,6722,1645,1.4436000000000012e-05
39,37,19,325,6214,1527,1.3156000000000006e-05
39,38,19,359,6619,1629,1.566800000000002e-05
39,39,19,326,6952,1699,1.4436000000000012e-05
39,40,19,294,6341,1554,1.2452000000000002e-05
39,41,19,345,7146,1739,1.5188000000000016e-05
39,42,19,342,7300,1767,1.5124000000000015e-05
39,43,19,331,6470,1583,1.590400000000003e-05
39,44,19,365,6809,1663,1.4452000000000015e-05
39,45,19,349,7005,1708,1.4084000000000013e-05
39,46,19,289,6526,1593,1.3164000000000012e-05
39,47,19,354,6580,1605,1.716800000000002e-05
39,48,19,384,6581,1606,1.6372000000000022e-05
39,49,19,318,6750,1651,1.4156000000000017e-05
39,50,19,357,6695,1636,1.6692000000000033e-05
39,51,19,351,7040,1717,1.5460000000000018e-05
39,52,19,343,7042,1714,1.5036000000000015e-05
39,53,19,357,7401,1823,1.5060000000000015e-05
39,54,19,275,6335,1573,1.406800000000002e-05
39,55,19,458,7174,1750,1.725600000000001e-05
39,56,19,333,6785,1673,1.4676000000000013e-05
39,57,19,348,6998,1711,1.5100000000000016e-05
39,58,19,323,6802,1662,1.407600000000001e-05
39,59,19,353,7106,1733,1.3864000000000025e-05
39,60,19,355,6781,1643,1.5316000000000017e-05
39,61,19,346,6918,1687,1.5628000000000024e-05
39,62,19,351,7467,1815,1.4828000000000015e-05
39,63,19,324,6873,1668,1.560000000000003e-05
39,64,19,302,7057,1720,1.3556000000000007e-05
39,65,19,354,6990,1702,1.4228000000000012e-05
39,66,19,323,6536,1588,1.4012000000000011e-05
39,67,19,319,6698,1630,1.4012000000000011e-05
39,68,19,343,7060,1723,1.5404000000000024e-05
39,69,19,326,6564,1592,1.3316000000000013e-05
39,70,19,317,6252,1555,1.3028000000000006e-05
39,71,19,321,6627,1625,1.5172000000000022e-05
39,72,19,359,6412,1575,1.566800000000002e-05
39,73,19,335,6716,1633,1.5084000000000015e-05
39,74,19,315,6258,1535,1.4012000000000011e-05
39,75,19,351,7106,1735,1.5196000000000017e-05
39,76,19,328,7072,1736,1.6140000000000025e-05
39,77,19,353,6729,1633,1.4180000000000013e-05
39,78,19,328,7372,1786,1.5372000000000025e-05
39,79,19,334,7460,1817,1.4108000000000011e-05
39,80,19,301,6841,1656,1.3228000000000006e-05
39,81,19,355,6701,1639,1.4532000000000013e-05
39,82,19,361,7403,1800,1.4716000000000013e-05
39,83,19,336,6465,1580,1.4580000000000013e-05
39,84,19,329,7096,1713,1.384400000000001e-05
39,85,19,420,7361,1797,1.6596000000000025e-05
39,86,19,268,6233,1524,1.2244e-05
39,87,19,416,7588,1841,1.5864000000000026e-05
39,88,19,327,6355,1562,1.3564000000000008e-05
39,89,19,354,6841,1672,1.410000000000001e-05
39,90,19,353,7016,1718,1.7292000000000034e-05
39,91,19,325,6274,1534,1.407600000000001e-05
39,92,19,329,6591,1606,1.4004000000000019e-05
39,93,19,389,6835,1682,1.6364000000000025e-05
39,94,19,383,7002,1721,1.541200000000002e-05
39,95,19,340,6338,1538,1.372400000000001e-05
39,96,19,334,7233,1756,1.4140000000000012e-05
39,97,19,327,6901,1660,1.5396000000000027e-05
39,98,19,325,7210,1763,1.364400000000001e-05
39,99,19,341,7162,1741,1.4932000000000016e-05
39,100,19,319,7095,1744,1.3316000000000013e-05
39,101,19,398,7142,1730,1.5436000000000023e-05
39,102,19,390,7166,1753,1.6908000000000025e-05
39,103,19,323,7087,1733,1.4380000000000011e-05
39,104,19,312,6903,1693,1.3684000000000008e-05
39,105,19,328,7903,1897,1.4028000000000012e-05
39,106,19,330,7183,1761,1.4372000000000012e-05
39,107,19,336,6281,1538,1.4140000000000012e-05
39,108,19,323,6416,1593,1.632400000000003e-05
39,109,19,351,6824,1673,1.4644000000000014e-05
39,110,19,331,7082,1736,1.406800000000002e-05
39,111,19,354,7634,1850,1.5100000000000016e-05
39,112,19,333,7029,1695,1.632400000000003e-05
39,113,19,386,6908,1702,1.6612000000000027e-05
39,114,19,439,7523,1822,1.686000000000003e-05
39,115,19,356,7014,1712,1.577600000000003e-05
39,116,19,333,6789,1664,1.410000000000001e-05
39,117,19,392,6945,1691,1.577200000000002e-05
39,118,19,326,7142,1744,1.4740000000000022e-05
39,119,19,316,7073,1703,1.410000000000001e-05
39,120,19,322,6889,1688,1.347600000000001e-05
39,121,19,386,6680,1636,1.541200000000002e-05
39,122,19,398,7077,1743,1.6492000000000024e-05
39,123,19,389,7258,1757,1.9007999999999998e-05
39,124,19,334,6884,1688,1.410000000000001e-05
39,125,19,346,6816,1658,1.5100000000000016e-05
39,126,19,383,6854,1668,1.8736e-05
39,127,19,402,8014,1943,1.6724000000000025e-05
39,128,19,331,7230,1754,1.6052000000000025e-05
39,129,19,314,6940,1686,1.410000000000001e-05
39,130,19,343,6199,1539,1.5124000000000015e-05
39,131,19,330,6615,1627,1.3596000000000008e-05
39,132,19,396,7164,1753,1.7004000000000026e-05
39,133,19,356,6416,1571,1.4980000000000016e-05
39,134,14,268,4806,1191,1.2812000000000004e-05
40,0,19,348,6511,1604,1.4868000000000014e-05
40,1,19,316,6267,1542,1.6140000000000025e-05
40,2,19,323,7172,1745,1.3804000000000014e-05
40,3,19,321,6197,1537,1.4076000000000012e-05
40,4,19,379,6835,1671,1.582000000000002e-05
40,5,19,344,6608,1634,1.4676000000000013e-05
40,6,19,357,7079,1726,1.4620000000000014e-05
40,7,19,341,6715,1646,1.5124000000000015e-05
40,8,19,352,6781,1656,1.5196000000000017e-05
40,9,19,384,6654,1626,1.523600000000002e-05
40,10,19,326,7158,1737,1.3580000000000009e-05
40,11,19,307,6282,1528,1.3652000000000008e-05
40,12,19,391,7699,1862,1.566800000000002e-05
40,13,19,319,6873,1688,1.4012000000000011e-05
40,14,19,384,7385,1779,1.523600000000002e-05
40,15,19,353,7458,1811,1.716800000000002e-05
40,16,19,389,6998,1712,1.5048000000000033e-05
40,17,19,295,6342,1561,1.3484000000000007e-05
40,18,19,355,6650,1639,1.4356000000000013e-05
40,19,19,362,6937,1676,1.5300000000000023e-05
40,20,19,360,7192,1752,1.5124000000000016e-05
40,21,19,382,6528,1598,1.534800000000002e-05
40,22,19,317,6845,1684,1.556800000000003e-05
40,23,19,322,6639,1648,1.383600000000001e-05
40,24,19,323,6664,1621,1.509200000000002e-05
40,25,19,380,7176,1753,1.5100000000000016e-05
40,26,19,326,7517,1833,1.359600000000001e-05
40,27,19,328,6711,1628,1.4436000000000012e-05
40,28,19,322,7005,1726,1.3532000000000009e-05
40,29,19,350,7058,1733,1.4260000000000013e-05
40,30,19,350,6894,1688,1.577600000000003e-05
40,31,19,327,7040,1699,1.4196000000000011e-05
40,32,19,319,6701,1637,1.394000000000001e-05
40,33,19,363,7545,1826,1.573200000000002e-05
40,34,19,419,7697,1860,2.020799999999998e-05
40,35,19,305,6446,1578,1.3180000000000008e-05
40,36,19,296,6800,1670,1.636400000000003e-05
40,37,19,347,7037,1701,1.4012000000000011e-05
40,38,19,353,7058,1712,1.7344000000000012e-05
40,39,19,357,7070,1728,1.4532000000000013e-05
40,40,19,392,6732,1638,1.6908000000000025e-05
40,41,19,315,6951,1695,1.5180000000000022e-05
40,42,19,317,7277,1762,1.3412000000000008e-05
40,43,19,394,7195,1747,1.536400000000002e-05
40,44,19,354,7216,1780,1.3864000000000025e-05
40,45,19,341,7019,1702,1.4220000000000011e-05
40,46,19,354,6741,1640,1.4620000000000014e-05
40,47,19,335,7165,1735,1.473200000000002e-05
40,48,19,393,6735,1633,1.6972000000000027e-05
40,49,19,395,7488,1815,1.6428000000000023e-05
40,50,19,354,6750,1645,1.4148000000000014e-05
40,51,19,324,6856,1683,1.3236000000000007e-05
40,52,19,353,6864,1689,1.5460000000000018e-05
40,53,19,323,6870,1685,1.3164000000000012e-05
40,54,19,350,6940,1690,1.4260000000000013e-05
40,55,19,354,6204,1524,1.4148000000000014e-05
40,56,19,323,7245,1761,1.4188000000000016e-05
40,57,19,352,6549,1604,1.5452000000000028e-05
40,58,19,347,6768,1645,1.4580000000000018e-05
40,59,19,324,7371,1806,1.4012000000000011e-05
40,60,19,324,6727,1659,1.4228000000000012e-05
40,61,19,333,6809,1655,1.5052000000000016e-05
40,62,19,325,6939,1705,1.4196000000000011e-05
40,63,19,388,6798,1668,1.6492000000000024e-05
40,64,19,351,6960,1695,1.4372000000000012e-05
40,65,19,351,6627,1624,1.5460000000000018e-05
40,66,19,332,6340,1557,1.4140000000000012e-05
40,67,19,349,6578,1615,1.4084000000000013e-05
40,68,19,299,7032,1733,1.4188000000000016e-05
40,69,19,415,6980,1708,1.5896000000000025e-05
40,70,19,333,7262,1779,1.4564000000000013e-05
40,71,19,297,6590,1608,1.3052000000000006e-05
40,72,19,360,7370,1793,1.552400000000002e-05
40,73,19,355,7315,1780,1.4324000000000014e-05
40,74,19,323,7223,1786,1.5536000000000032e-05
40,75,19,358,6744,1656,1.4620000000000014e-05
40,76,19,333,6893,1683,1.520400000000002e-05
40,77,19,321,6756,1655,1.4108000000000011e-05
40,78,19,380,7117,1735,1.6804000000000027e-05
40,79,19,334,6694,1629,1.4644000000000014e-05
40,80,19,386,7035,1685,1.4776000000000033e-05
40,81,19,406,7129,1757,1.6788000000000026e-05
40,82,19,332,6355,1575,1.4676000000000013e-05
40,83,19,331,6791,1667,1.3596000000000008e-05
40,84,19,362,7281,1775,1.653200000000003e-05
40,85,19,322,6533,1604,1.3300000000000006e-05
40,86,19,286,6448,1566,1.2716000000000003e-05
40,87,19,350,6180,1523,1.4556000000000013e-05
40,88,19,342,7158,1754,1.5180000000000022e-05
40,89,19,411,6874,1681,1.597600000000002e-05
40,90,19,352,7331,1795,1.4644000000000014e-05
40,91,19,330,6578,1607,1.3596000000000008e-05
40,92,19,355,7186,1722,1.552400000000002e-05
40,93,19,327,6611,1624,1.7092000000000036e-05
40,94,19,325,7200,1761,1.4924000000000015e-05
40,95,19,349,7106,1747,1.4292000000000013e-05
40,96,19,285,6365,1555,1.292400000000001e-05
40,97,19,387,6521,1583,1.6068000000000023e-05
40,98,19,306,6626,1619,1.5724000000000024e-05
40,99,19,350,6799,1670,1.4436000000000012e-05
40,100,19,301,6512,1599,1.3708000000000013e-05
40,101,19,348,6536,1619,1.5484000000000023e-05
40,102,19,347,6445,1565,1.4084000000000013e-05
40,103,19,331,6368,1550,1.3716000000000009e-05
40,104,19,346,6139,1527,1.5100000000000016e-05
40,105,19,324,6858,1696,1.560000000000003e-05
40,106,19,331,7293,1784,1.5712000000000032e-05
40,107,19,299,6438,1591,1.3556000000000007e-05
40,108,19,351,7452,1825,1.528400000000002e-05
40,109,19,355,6973,1686,1.5252000000000016e-05
40,110,19,346,6656,1625,1.5100000000000016e-05
40,111,19,327,6831,1676,1.420800000000003e-05
40,112,19,316,6789,1671,1.2996000000000006e-05
40,113,19,361,6774,1659,1.6020000000000023e-05
40,114,19,355,6951,1691,1.4148000000000014e-05
40,115,19,296,6299,1545,1.3828000000000016e-05
40,116,19,333,6577,1607,1.410000000000001e-05
40,117,19,350,6203,1511,1.4564000000000015e-05
40,118,19,312,6410,1567,1.449200000000002e-05
40,119,19,325,6631,1636,1.3532000000000009e-05
40,120,19,381,7161,1758,1.8192000000000005e-05
40,121,19,402,7633,1841,1.6756000000000024e-05
40,122,19,293,6566,1607,1.3484000000000007e-05
40,123,19,286,6401,1568,1.3204000000000013e-05
40,124,19,398,6715,1634,1.7068000000000027e-05
40,125,19,320,7273,1764,1.4012000000000011e-05
40,126,19,329,6813,1669,1.4932000000000016e-05
40,127,19,338,6942,1671,1.4580000000000015e-05
40,128,19,363,6684,1620,1.4224000000000027e-05
40,129,19,320,7215,1767,1.4404000000000012e-05
40,130,19,316,6770,1647,1.4060000000000011e-05
40,131,19,358,7321,1768,1.5228000000000018e-05
40,132,19,294,6400,1566,1.3836000000000015e-05
40,133,19,323,6520,1604,1.410000000000001e-05
40,134,14,340,4960,1223,1.4012000000000011e-05
41,0,19,354,7015,1721,1.552400000000002e-05
41,1,19,330,6804,1663,1.590400000000003e-05
41,2,19,395,7275,1765,1.6428000000000023e-05
41,3,19,352,7124,1726,1.4412000000000014e-05
41,4,19,279,6458,1584,1.339600000000001e-05
41,5,19,385,7132,1722,1.541200000000002e-05
41,6,19,316,6507,1610,1.384400000000001e-05
41,7,19,359,7457,1816,1.5036000000000015e-05
41,8,19,388,6634,1626,1.598000000000002e-05
41,9,19,335,6411,1570,1.3804000000000014e-05
41,10,19,326,6926,1683,1.4140000000000012e-05
41,11,19,385,7453,1813,1.541200000000002e-05
41,12,19,327,6962,1703,1.4140000000000012e-05
41,13,19,354,7026,1733,1.552400000000002e-05
41,14,19,301,6270,1540,1.4564000000000022e-05
41,15,19,302,6701,1623,1.3556000000000007e-05
41,16,19,331,6885,1669,1.3796000000000015e-05
41,17,19,322,6567,1596,1.403600000000001e-05
41,18,19,323,7234,1764,1.4164000000000019e-05
41,19,19,319,6624,1620,1.4196000000000011e-05
41,20,19,322,7155,1750,1.4100000000000016e-05
41,21,19,354,7088,1718,1.5252000000000016e-05
41,22,19,347,6671,1620,1.4644000000000014e-05
41,23,19,335,6687,1630,1.3692000000000009e-05
41,24,19,298,6760,1650,1.384400000000001e-05
41,25,19,454,7234,1765,1.9084000000000016e-05
41,26,19,305,6878,1686,1.2756000000000005e-05
41,27,19,327,6475,1569,1.413200000000002e-05
41,28,19,387,7354,1793,1.6068000000000023e-05
41,29,19,353,6908,1692,1.4012000000000011e-05
41,30,19,332,6567,1603,1.394000000000001e-05
41,31,19,337,6840,1658,1.3652000000000008e-05
41,32,19,348,6311,1547,1.4084000000000013e-05
41,33,19,332,7085,1721,1.4380000000000011e-05
41,34,19,384,7247,1770,1.523600000000002e-05
41,35,19,343,7535,1858,1.5036000000000015e-05
41,36,19,347,7149,1744,1.716400000000003e-05
41,37,19,358,7098,1717,1.552400000000002e-05
41,38,19,353,6987,1703,1.4436000000000012e-05
41,39,19,381,7275,1801,1.560000000000003e-05
41,40,19,324,7292,1773,1.4196000000000011e-05
41,41,19,349,7060,1722,1.5100000000000016e-05
41,42,19,365,6523,1584,1.573200000000002e-05
41,43,19,379,6465,1579,1.5452000000000028e-05
41,44,19,348,6680,1635,1.4564000000000013e-05
41,45,19,331,7026,1725,1.3828000000000016e-05
41,46,19,352,6899,1683,1.3688000000000025e-05
41,47,19,316,6811,1665,1.410000000000001e-05
41,48,19,291,6563,1606,1.4556000000000021e-05
41,49,19,302,6984,1698,1.4644000000000021e-05
41,50,19,332,6607,1602,1.410000000000001e-05
41,51,19,324,6710,1679,1.410000000000001e-05
41,52,19,327,7363,1801,1.4660000000000022e-05
41,53,19,332,6308,1535,1.4564000000000022e-05
41,54,19,358,6884,1677,1.4620000000000014e-05
41,55,19,336,7265,1774,1.4804000000000014e-05
41,56,19,326,6879,1666,1.569600000000003e-05
41,57,19,362,7149,1736,1.4644000000000014e-05
41,58,19,347,7129,1737,1.5100000000000016e-05
41,59,19,332,7687,1853,1.4580000000000013e-05
41,60,19,391,7082,1723,1.6908000000000025e-05
41,61,19,324,6388,1568,1.3060000000000007e-05
41,62,19,383,6787,1669,1.523600000000002e-05
41,63,19,346,6724,1653,1.4260000000000013e-05
41,64,19,379,6595,1626,1.534800000000002e-05
41,65,19,332,6701,1629,1.647600000000003e-05
41,66,19,323,6342,1550,1.3060000000000007e-05
41,67,19,418,7680,1848,1.6040000000000026e-05
41,68,19,297,6646,1611,1.4100000000000016e-05
41,69,19,331,6852,1664,1.3136000000000021e-05
41,70,19,330,6881,1690,1.4532000000000013e-05
41,71,19,328,6546,1590,1.4436000000000012e-05
41,72,19,328,6916,1692,1.4100000000000016e-05
41,73,19,362,6433,1590,1.7072000000000015e-05
41,74,19,327,6701,1656,1.6228000000000025e-05
41,75,19,327,6589,1617,1.419600000000002e-05
41,76,19,311,6627,1638,1.3684000000000008e-05
41,77,19,297,6618,1604,1.4556000000000021e-05
41,78,19,353,7514,1824,1.855600000000003e-05
41,79,19,276,6564,1584,1.2972000000000006e-05
41,80,19,393,7108,1729,1.536400000000002e-05
41,81,19,300,6416,1554,1.2524000000000002e-05
41,82,19,360,6897,1677,1.4564000000000022e-05
41,83,19,322,6689,1637,1.6148000000000026e-05
41,84,19,327,7164,1746,1.569600000000003e-05
41,85,19,355,7274,1787,1.4980000000000016e-05
41,86,19,451,6696,1639,1.7516000000000034e-05
41,87,19,395,6600,1610,1.6140000000000025e-05
41,88,19,323,6443,1583,1.3316000000000013e-05
41,89,19,324,6836,1671,1.5452000000000028e-05
41,90,19,417,6360,1559,1.6336000000000018e-05
41,91,19,322,6112,1498,1.3380000000000007e-05
41,92,19,359,7073,1726,1.7444000000000035e-05
41,93,19,335,6631,1610,1.3684000000000015e-05
41,94,19,323,6758,1658,1.4012000000000011e-05
41,95,19,347,6675,1625,1.4084000000000013e-05
41,96,19,316,6522,1596,1.4164000000000019e-05
41,97,19,358,7046,1703,1.4620000000000014e-05
41,98,19,335,6928,1692,1.520400000000002e-05
41,99,19,325,6965,1707,1.4436000000000012e-05
41,100,19,308,6189,1515,1.403600000000001e-05
41,101,19,324,6651,1629,1.4436000000000012e-05
41,102,19,309,6593,1598,1.4380000000000011e-05
41,103,19,325,6032,1497,1.5452000000000028e-05
41,104,19,325,6665,1630,1.4388000000000012e-05
41,105,19,323,7129,1738,1.4508000000000013e-05
41,106,19,332,6405,1582,1.4436000000000012e-05
41,107,19,361,6876,1676,1.560000000000003e-05
41,108,19,354,6743,1651,1.7344000000000012e-05
41,109,19,328,6936,1680,1.410000000000001e-05
41,110,19,331,6434,1584,1.4644000000000014e-05
41,111,19,352,6555,1606,1.534000000000002e-05
41,112,19,354,6470,1587,1.4148000000000014e-05
41,113,19,347,7308,1760,1.5036000000000015e-05
41,114,19,381,6728,1636,1.4712000000000031e-05
41,115,19,357,6599,1624,1.4388000000000014e-05
41,116,19,327,6885,1652,1.570000000000003e-05
41,117,19,281,6166,1531,1.3388000000000006e-05
41,118,19,332,7061,1731,1.398000000000001e-05
41,119,19,355,7028,1690,1.3724000000000011e-05
41,120,19,325,6250,1525,1.4228000000000012e-05
41,121,19,287,6599,1620,1.3420000000000007e-05
41,122,19,323,6866,1681,1.394800000000001e-05
41,123,19,328,6928,1681,1.4692000000000023e-05
41,124,19,430,7313,1771,1.710000000000003e-05
41,125,19,322,6580,1598,1.473200000000002e-05
41,126,19,325,6809,1649,1.520400000000002e-05
41,127,19,323,7041,1736,1.4404000000000012e-05
41,128,19,266,6658,1632,1.2756000000000005e-05
41,129,19,351,6278,1540,1.528400000000002e-05
41,130,19,270,6256,1533,1.2148e-05
41,131,19,404,6970,1699,1.710000000000003e-05
41,132,19,328,6523,1608,1.4580000000000013e-05
41,133,19,305,6874,1679,1.3532000000000009e-05
41,134,14,331,5066,1236,1.4236000000000012e-05
42,0,19,323,7041,1722,1.4196000000000011e-05
42,1,19,361,7140,1734,1.5124000000000015e-05
42,2,19,351,6780,1657,1.410000000000001e-05
42,3,19,313,6205,1522,1.4196000000000016e-05
42,4,19,324,6537,1599,1.4868000000000014e-05
42,5,19,362,6792,1655,1.4276000000000015e-05
42,6,19,358,6818,1656,1.6048000000000027e-05
42,7,19,281,6591,1629,1.2788000000000004e-05
42,8,19,351,6386,1568,1.4564000000000015e-05
42,9,19,362,6866,1685,1.4684000000000014e-05
42,10,19,319,6501,1601,1.4324000000000012e-05
42,11,19,393,6939,1665,1.4904000000000034e-05
42,12,19,320,6775,1650,1.4108000000000011e-05
42,13,19,357,6995,1711,1.4620000000000014e-05
42,14,19,275,6582,1600,1.2756000000000005e-05
42,15,19,324,6556,1601,1.3236000000000007e-05
42,16,19,323,6907,1685,1.3556000000000007e-05
42,17,19,323,6564,1598,1.672400000000003e-05
42,18,19,322,7049,1726,1.3684000000000008e-05
42,19,19,375,7683,1873,1.580400000000002e-05
42,20,19,355,6609,1611,1.3688000000000025e-05
42,21,19,352,7132,1727,1.534000000000002e-05
42,22,19,357,6906,1684,1.5124000000000015e-05
42,23,19,310,6204,1541,1.4324000000000012e-05
42,24,19,405,7523,1823,1.6000000000000023e-05
42,25,19,357,6593,1601,1.4692000000000016e-05
42,26,19,362,6837,1662,1.4224000000000027e-05
42,27,19,297,6122,1499,1.3108000000000004e-05
42,28,19,328,6658,1636,1.651600000000003e-05
42,29,19,355,7333,1777,1.4564000000000022e-05
42,30,19,335,7140,1742,1.4268000000000013e-05
42,31,19,343,6854,1686,1.5124000000000015e-05
42,32,19,325,6462,1581,1.3236000000000007e-05
42,33,19,360,6725,1659,1.810800000000003e-05
42,34,19,341,6850,1661,1.4644000000000014e-05
42,35,19,321,6513,1615,1.4108000000000011e-05
42,36,19,344,7154,1725,1.5036000000000015e-05
42,37,19,330,6955,1702,1.6820000000000035e-05
42,38,19,333,6163,1515,1.3596000000000008e-05
42,39,19,357,7140,1723,1.7700000000000037e-05
42,40,19,323,6739,1649,1.3532000000000009e-05
42,41,19,360,6920,1698,1.5492000000000027e-05
42,42,19,357,6566,1599,1.4388000000000014e-05
42,43,19,384,6944,1682,1.523600000000002e-05
42,44,19,385,7273,1773,1.544400000000002e-05
42,45,19,309,6697,1638,1.3676000000000008e-05
42,46,19,366,6812,1662,1.4320000000000027e-05
42,47,19,327,7229,1758,1.5712000000000032e-05
42,48,19,276,6413,1583,1.4644000000000021e-05
42,49,19,325,6369,1543,1.4436000000000012e-05
42,50,19,315,6758,1643,1.5712000000000032e-05
42,51,19,299,6455,1583,1.2644000000000008e-05
42,52,19,323,7302,1792,1.354000000000001e-05
42,53,19,302,6623,1627,1.396400000000001e-05
42,54,19,323,6875,1662,1.4012000000000011e-05
42,55,19,278,6323,1549,1.5220000000000022e-05
42,56,19,384,7460,1818,1.5300000000000023e-05
42,57,19,322,7072,1727,1.4012000000000011e-05
42,58,19,364,6870,1678,1.4452000000000015e-05
42,59,19,281,6579,1627,1.2812000000000004e-05
42,60,19,327,7124,1726,1.4196000000000011e-05
42,61,19,358,7357,1800,1.5180000000000022e-05
42,62,19,345,7075,1729,1.5188000000000016e-05
42,63,19,353,7016,1719,1.5276000000000025e-05
42,64,19,347,6857,1678,1.5100000000000016e-05
42,65,19,308,6320,1555,1.394800000000001e-05
42,66,19,356,6868,1666,1.4892000000000014e-05
42,67,19,403,6839,1678,1.710000000000003e-05
42,68,19,331,6953,1703,1.3596000000000008e-05
42,69,19,384,6848,1676,1.600400000000002e-05
42,70,19,342,6583,1622,1.4684000000000016e-05
42,71,19,318,6484,1578,1.4012000000000011e-05
42,72,19,353,6811,1660,1.4796000000000016e-05
42,73,19,332,6729,1652,1.4436000000000012e-05
42,74,19,331,6539,1599,1.3188000000000008e-05
42,75,19,322,6285,1540,1.3060000000000007e-05
42,76,19,375,7115,1742,1.6244000000000023e-05
42,77,19,376,7083,1731,1.6244000000000023e-05
42,78,19,356,6279,1530,1.4980000000000016e-05
42,79,19,316,6982,1687,1.4012000000000011e-05
42,80,19,362,6716,1646,1.4684000000000014e-05
